OrderID,OrderDate,CustomerName,Product,Category,Quantity,Price,City,State,PaymentMethod
106279,,Sara,Chair,Furniture,2.0,-25.0,Delhi,Delhi,Cash
106280,14/04/2025,Amit,iPhone,Electronics,,49.0,Mumbai,Maharashtra,Cash
106281,2024-03-22,,Bottle,Home,4.0,999.5,Delhi,Delhi,Cash
106282,2024-06-26,,Laptop,Electronics,,-25.0,Mumbai,Maharashtra,
106283,11/09/2024,John,Headphones,Electronics,,199.99,Delhi,Delhi,UPI
106284,2024-13-40,John,Chair,Furniture,2.0,1500.0,Delhi,Delhi,Card
106285,2024-12-30,John,iPhone,Electronics,-1.0,,,,UPI
106286,2024-13-40,Amit,Desk,Furniture,-1.0,999.5,,,UPI
106287,,,Laptop,Electronics,1.0,1500.0,,,Card
106288,,John,iPhone,Electronics,2.0,199.99,,,Cash
106289,2025-01-12,,Chair,Furniture,0.0,-25.0,Delhi,Delhi,Card
106290,,Sara,Laptop,Electronics,4.0,-25.0,Guwahati,Assam,UPI
106291,04/03/2025,John,iPhone,Electronics,,-25.0,Mumbai,Maharashtra,Cash
106292,,,Desk,Furniture,3.0,999.5,,,UPI
106293,,Sara,Desk,Furniture,2.0,199.99,,,UPI
106294,2025-04-21,Priya,chair,Furniture,0.0,199.99,Guwahati,Assam,Cash
106295,,John,Desk,Furniture,0.0,999.5,Mumbai,Maharashtra,Card
106296,,Amit,iphone,Electronics,2.0,49.0,Bengaluru,Karnataka,UPI
106297,2024-13-40,Sara,Laptop,Electronics,0.0,,Bengaluru,Karnataka,
106298,,,Chair,Furniture,,49.0,Delhi,Delhi,UPI
106299,2024-09-14,,Bottle,Home,3.0,49.0,,,UPI
106300,01/10/2024,Amit,iPhone,Electronics,,199.99,Delhi,Delhi,NetBanking
106301,2024-11-01,John,iPhone,Electronics,1.0,999.5,Mumbai,Maharashtra,UPI
106302,2024-08-13,Sara,Laptop,Electronics,2.0,999.5,Bengaluru,Karnataka,NetBanking
106303,2024-13-40,John,Bottle,Home,-1.0,999.5,,,
106304,2024-13-40,John,iPhone,Electronics,0.0,,Guwahati,Assam,UPI
106305,2024-06-30,,Chair,Furniture,3.0,49.0,Mumbai,Maharashtra,Cash
106306,13/08/2024,  Rahul  ,Bottle,Home,2.0,999.5,Guwahati,Assam,NetBanking
106307,,  Rahul  ,Chair,Furniture,-1.0,999.5,Bengaluru,Karnataka,UPI
106308,2024-13-40,John,Chair,Furniture,4.0,-25.0,,,Cash
106309,22/01/2025,  Rahul  ,iPhone,Electronics,3.0,1500.0,Delhi,Delhi,NetBanking
106310,2024-08-18,Sara,Desk,Furniture,3.0,-25.0,Guwahati,Assam,UPI
106311,21/12/2024,  Rahul  ,Headphones,Electronics,4.0,199.99,,,
106312,2024-08-07,Priya,Headphones,Electronics,1.0,199.99,Delhi,Delhi,Cash
106313,2025-04-19,,iPhone,Electronics,3.0,999.5,,,Cash
106314,2024-13-40,  Rahul  ,DESK,Furniture,3.0,199.99,Delhi,Delhi,Cash
106315,2025-05-14,  Rahul  ,iPhone,Electronics,4.0,-25.0,,,
106316,2024-13-40,,Laptop,Electronics,2.0,49.0,,,Card
106317,,John,Chair,Furniture,3.0,1500.0,Guwahati,Assam,
106318,2024-13-40,  Rahul  ,Headphones,Electronics,4.0,49.0,,,
106319,,Amit,Bottle,Home,0.0,49.0,,,Cash
106320,2024-13-40,,Chair,Furniture,,,Guwahati,Assam,NetBanking
106321,,  Rahul  ,Headphones,Electronics,0.0,,,,Card
106322,2024-09-28,  Rahul  ,Laptop,Electronics,1.0,49.0,,,NetBanking
106323,2024-02-25,,Headphones,Electronics,3.0,49.0,,,Card
106324,,  Rahul  ,Bottle,Home,0.0,49.0,Delhi,Delhi,
106325,28/03/2024,,Headphones,Electronics,4.0,49.0,Delhi,Delhi,UPI
106326,2024-13-40,Sara,Bottle,Home,0.0,-25.0,,,Card
106327,,Amit,Desk,Furniture,0.0,,,,Card
106328,09/02/2024,,laptop,Electronics,2.0,,,,Cash
106329,,  Rahul  ,Desk,Furniture,3.0,199.99,Bengaluru,Karnataka,Cash
106330,2024-13-40,,laptop,Electronics,2.0,,Mumbai,Maharashtra,
106331,2024-13-40,Sara,BOTTLE,Home,-1.0,1500.0,Delhi,Delhi,UPI
106332,,Amit,CHAIR,Furniture,1.0,999.5,Delhi,Delhi,NetBanking
106333,2024-10-29,,Laptop,Electronics,4.0,,Guwahati,Assam,Card
106334,14/02/2025,Sara,Chair,Furniture,1.0,,,,NetBanking
106335,,Priya,Desk,Furniture,1.0,199.99,Mumbai,Maharashtra,NetBanking
106336,,John,Chair,Furniture,1.0,-25.0,Mumbai,Maharashtra,Card
106337,2024-07-14,,Desk,Furniture,-1.0,,,,UPI
106338,2024-01-21,John,Headphones,Electronics,0.0,,Delhi,Delhi,UPI
106339,29/02/2024,Sara,Laptop,Electronics,2.0,1500.0,Delhi,Delhi,Card
106340,2024-01-19,Amit,Headphones,Electronics,1.0,1500.0,Guwahati,Assam,
106341,2024-13-40,,Laptop,Electronics,,999.5,Bengaluru,Karnataka,NetBanking
106342,2025-03-07,Priya,CHAIR,Furniture,,,,,UPI
106343,,,Desk,Furniture,1.0,199.99,Guwahati,Assam,Card
106344,2024-13-40,Sara,Bottle,Home,1.0,-25.0,Guwahati,Assam,
106345,,,Desk,Furniture,4.0,199.99,,,NetBanking
106346,2024-13-40,  Rahul  ,Laptop,Electronics,0.0,49.0,Delhi,Delhi,Cash
106347,17/04/2025,Amit,Desk,Furniture,-1.0,49.0,Delhi,Delhi,
106348,2024-11-21,  Rahul  ,Bottle,Home,3.0,49.0,Delhi,Delhi,Cash
106349,30/05/2024,  Rahul  ,Headphones,Electronics,1.0,999.5,Guwahati,Assam,Card
106350,2024-04-26,Sara,Chair,Furniture,3.0,999.5,Delhi,Delhi,Cash
106351,07/05/2025,Priya,Headphones,Electronics,1.0,1500.0,Bengaluru,Karnataka,NetBanking
106352,2024-03-07,,Laptop,Electronics,,1500.0,Delhi,Delhi,NetBanking
106353,2024-13-40,Priya,Chair,Furniture,0.0,,,,
106354,11/04/2025,Priya,bottle,Home,1.0,,,,Cash
106355,,Priya,Headphones,Electronics,1.0,1500.0,Delhi,Delhi,NetBanking
106356,,,iPhone,Electronics,1.0,1500.0,Bengaluru,Karnataka,
106357,,Amit,Headphones,Electronics,1.0,49.0,,,
106358,2024-13-40,  Rahul  ,Desk,Furniture,0.0,49.0,Guwahati,Assam,Cash
106359,,Priya,Chair,Furniture,1.0,999.5,,,Card
106360,21/11/2024,,Chair,Furniture,,999.5,,,Card
106361,,  Rahul  ,iPhone,Electronics,0.0,,Delhi,Delhi,
106362,2024-13-40,John,Bottle,Home,4.0,49.0,Delhi,Delhi,Cash
106363,2025-04-01,John,Bottle,Home,1.0,999.5,,,UPI
106364,2024-13-40,Sara,Desk,Furniture,4.0,49.0,Bengaluru,Karnataka,
106365,2024-13-40,Sara,Headphones,Electronics,2.0,999.5,Delhi,Delhi,NetBanking
106366,,,Chair,Furniture,2.0,-25.0,Delhi,Delhi,Cash
106367,03/01/2024,,Desk,Furniture,2.0,1500.0,,,UPI
106368,,Sara,Laptop,Electronics,0.0,1500.0,Delhi,Delhi,Cash
106369,2024-13-40,Priya,Bottle,Home,1.0,199.99,Bengaluru,Karnataka,UPI
106370,13/07/2024,,Desk,Furniture,1.0,1500.0,,,
106371,,Sara,Desk,Furniture,1.0,199.99,,,Cash
106372,,,Laptop,Electronics,4.0,999.5,Mumbai,Maharashtra,Cash
106373,2024-13-40,  Rahul  ,Chair,Furniture,,999.5,,,
106374,2024-13-40,  Rahul  ,headphones,Electronics,1.0,199.99,Mumbai,Maharashtra,Card
106375,,Priya,Chair,Furniture,2.0,199.99,Delhi,Delhi,Card
106376,2024-10-10,,Chair,Furniture,-1.0,999.5,Bengaluru,Karnataka,NetBanking
106377,01/08/2024,Sara,iPhone,Electronics,0.0,,Bengaluru,Karnataka,Cash
106378,22/06/2024,Amit,iPhone,Electronics,1.0,,,,NetBanking
106379,2024-13-40,John,Laptop,Electronics,3.0,999.5,Mumbai,Maharashtra,NetBanking
106380,2025-03-30,  Rahul  ,Bottle,Home,-1.0,,Guwahati,Assam,Card
106381,2024-13-40,,Bottle,Home,1.0,,,,
106382,2024-13-40,,Bottle,Home,3.0,199.99,Guwahati,Assam,
106383,,John,Headphones,Electronics,3.0,999.5,Bengaluru,Karnataka,Cash
106384,11/10/2024,  Rahul  ,Desk,Furniture,4.0,-25.0,,,Cash
106385,2024-13-40,,desk,Furniture,1.0,1500.0,Guwahati,Assam,UPI
106386,2024-03-01,,Desk,Furniture,,,,,NetBanking
106387,2024-10-16,John,Headphones,Electronics,3.0,999.5,Guwahati,Assam,
106388,08/08/2024,Priya,Headphones,Electronics,2.0,1500.0,Bengaluru,Karnataka,
106389,17/01/2024,  Rahul  ,Desk,Furniture,-1.0,199.99,Delhi,Delhi,Card
106390,,John,Headphones,Electronics,2.0,1500.0,,,NetBanking
106391,2024-13-40,,Bottle,Home,1.0,999.5,Delhi,Delhi,NetBanking
106392,2025-02-20,Amit,Laptop,Electronics,1.0,1500.0,Delhi,Delhi,NetBanking
106393,,,iPhone,Electronics,3.0,-25.0,Delhi,Delhi,
106394,,Sara,Bottle,Home,3.0,199.99,Mumbai,Maharashtra,
106395,2025-04-22,,Chair,Furniture,1.0,,Bengaluru,Karnataka,
106396,2024-12-14,John,iPhone,Electronics,-1.0,-25.0,,,Cash
106397,,  Rahul  ,Headphones,Electronics,3.0,,Delhi,Delhi,Cash
106398,2024-08-08,,iphone,Electronics,0.0,199.99,Delhi,Delhi,
106399,,Sara,Headphones,Electronics,4.0,1500.0,,,NetBanking
106400,,John,chair,Furniture,3.0,999.5,Mumbai,Maharashtra,
106401,,  Rahul  ,Chair,Furniture,3.0,199.99,,,Card
106402,2024-13-40,,Bottle,Home,0.0,1500.0,Guwahati,Assam,UPI
106403,2024-02-20,John,Chair,Furniture,2.0,999.5,,,
106404,18/01/2025,John,desk,Furniture,2.0,,Mumbai,Maharashtra,UPI
106405,2024-13-40,Sara,Bottle,Home,2.0,999.5,Bengaluru,Karnataka,Card
106406,2024-13-40,,iPhone,Electronics,1.0,,,,UPI
106407,,,Chair,Furniture,0.0,-25.0,Delhi,Delhi,
106408,17/04/2025,,DESK,Furniture,3.0,49.0,Guwahati,Assam,NetBanking
106409,,John,Bottle,Home,0.0,1500.0,Guwahati,Assam,Cash
106410,2024-13-40,,Laptop,Electronics,4.0,1500.0,Guwahati,Assam,UPI
106411,2024-13-40,Sara,Chair,Furniture,0.0,999.5,Delhi,Delhi,Card
106412,2024-13-40,Priya,Bottle,Home,1.0,49.0,Delhi,Delhi,NetBanking
106413,2024-13-40,  Rahul  ,CHAIR,Furniture,4.0,199.99,Mumbai,Maharashtra,NetBanking
106414,2024-13-40,Priya,CHAIR,Furniture,4.0,-25.0,Mumbai,Maharashtra,Cash
106415,,Sara,Bottle,Home,1.0,199.99,Bengaluru,Karnataka,Card
106416,2025-03-19,Priya,iPhone,Electronics,4.0,49.0,Guwahati,Assam,Card
106417,,John,Bottle,Home,-1.0,49.0,Mumbai,Maharashtra,Card
106418,2024-01-03,,Desk,Furniture,1.0,199.99,Bengaluru,Karnataka,UPI
106419,2024-04-20,Priya,Headphones,Electronics,4.0,1500.0,Mumbai,Maharashtra,
106420,2024-10-16,,Bottle,Home,4.0,199.99,Delhi,Delhi,Card
106421,01/09/2024,  Rahul  ,Headphones,Electronics,,-25.0,Mumbai,Maharashtra,UPI
106422,,Amit,Headphones,Electronics,-1.0,49.0,Bengaluru,Karnataka,UPI
106423,2024-13-40,Priya,Headphones,Electronics,4.0,1500.0,,,Card
106424,17/12/2024,,Desk,Furniture,3.0,999.5,Mumbai,Maharashtra,NetBanking
106425,,John,Chair,Furniture,1.0,,,,
106426,2024-13-40,John,Chair,Furniture,2.0,199.99,,,NetBanking
106427,24/06/2024,Priya,Bottle,Home,0.0,49.0,Delhi,Delhi,Cash
106428,,Amit,Laptop,Electronics,2.0,49.0,,,NetBanking
106429,2024-08-28,,iPhone,Electronics,4.0,999.5,Mumbai,Maharashtra,Card
106430,28/04/2025,Sara,Chair,Furniture,1.0,1500.0,,,Cash
106431,,Sara,Laptop,Electronics,3.0,,Delhi,Delhi,
106432,2024-13-40,John,Chair,Furniture,3.0,1500.0,Bengaluru,Karnataka,Cash
106433,21/04/2024,Sara,Headphones,Electronics,,,Mumbai,Maharashtra,Cash
106434,2024-05-23,,Desk,Furniture,4.0,,,,Card
106435,,John,Laptop,Electronics,2.0,49.0,Mumbai,Maharashtra,NetBanking
106436,,,Desk,Furniture,,-25.0,Bengaluru,Karnataka,NetBanking
106437,2024-13-40,John,Desk,Furniture,4.0,199.99,Bengaluru,Karnataka,Card
106438,17/04/2025,  Rahul  ,Bottle,Home,0.0,1500.0,,,UPI
106439,,John,Chair,Furniture,0.0,999.5,Bengaluru,Karnataka,NetBanking
106440,2024-11-19,,iPhone,Electronics,4.0,,Mumbai,Maharashtra,Card
106441,,Priya,iPhone,Electronics,0.0,1500.0,Bengaluru,Karnataka,UPI
106442,,,Bottle,Home,3.0,999.5,,,UPI
106443,2024-13-40,Sara,HEADPHONES,Electronics,1.0,199.99,,,Card
106444,2025-01-11,,Desk,Furniture,2.0,,,,Card
106445,,Sara,Laptop,Electronics,-1.0,199.99,Mumbai,Maharashtra,Cash
106446,,  Rahul  ,Laptop,Electronics,3.0,,,,NetBanking
106447,,,Headphones,Electronics,3.0,49.0,,,NetBanking
106448,2024-05-29,,Bottle,Home,1.0,199.99,Bengaluru,Karnataka,Cash
106449,,Amit,Chair,Furniture,0.0,-25.0,,,Card
106450,2024-02-19,,iPhone,Electronics,,49.0,,,Card
106451,,  Rahul  ,iPhone,Electronics,-1.0,-25.0,Bengaluru,Karnataka,
106452,2024-03-15,,BOTTLE,Home,,49.0,,,Card
106453,2024-04-26,  Rahul  ,Chair,Furniture,1.0,1500.0,Guwahati,Assam,Cash
106454,,Amit,Laptop,Electronics,0.0,999.5,Guwahati,Assam,UPI
106455,2024-13-40,Sara,iPhone,Electronics,2.0,-25.0,Guwahati,Assam,
106456,2024-13-40,  Rahul  ,Chair,Furniture,1.0,199.99,,,
106457,2024-13-40,  Rahul  ,iPhone,Electronics,,,,,NetBanking
106458,,Priya,Headphones,Electronics,1.0,999.5,Bengaluru,Karnataka,UPI
106459,2024-13-40,  Rahul  ,Bottle,Home,3.0,49.0,Delhi,Delhi,Cash
106460,11/04/2024,Sara,Bottle,Home,3.0,1500.0,Mumbai,Maharashtra,
106461,2024-04-01,,HEADPHONES,Electronics,2.0,199.99,Guwahati,Assam,Cash
106462,20/03/2025,Amit,Headphones,Electronics,1.0,199.99,Guwahati,Assam,NetBanking
106463,03/04/2024,Sara,Laptop,Electronics,-1.0,49.0,Bengaluru,Karnataka,Card
106464,2024-13-40,Sara,Laptop,Electronics,0.0,1500.0,Guwahati,Assam,NetBanking
106465,,  Rahul  ,Laptop,Electronics,,,,,NetBanking
106466,2024-13-40,,Chair,Furniture,0.0,1500.0,,,
106467,10/09/2024,Amit,iPhone,Electronics,0.0,199.99,Mumbai,Maharashtra,Card
106468,2024-13-40,,Laptop,Electronics,1.0,,Guwahati,Assam,NetBanking
106469,25/04/2024,,Bottle,Home,2.0,199.99,Bengaluru,Karnataka,Cash
106470,2024-13-40,Priya,Headphones,Electronics,,,Mumbai,Maharashtra,Card
106471,,Amit,Chair,Furniture,3.0,,Guwahati,Assam,NetBanking
106472,2024-13-40,Priya,Headphones,Electronics,0.0,999.5,Delhi,Delhi,UPI
106473,21/10/2024,Priya,Bottle,Home,2.0,199.99,Mumbai,Maharashtra,
106474,2024-09-01,Priya,Laptop,Electronics,-1.0,1500.0,Bengaluru,Karnataka,NetBanking
106475,,Amit,Bottle,Home,2.0,999.5,Mumbai,Maharashtra,Card
106476,2024-13-40,John,bottle,Home,3.0,999.5,Guwahati,Assam,UPI
106477,2024-11-22,,iPhone,Electronics,4.0,-25.0,,,Cash
106478,2024-11-01,John,Chair,Furniture,3.0,1500.0,,,NetBanking
106479,,,Headphones,Electronics,0.0,49.0,,,Card
106480,24/10/2024,Sara,Bottle,Home,2.0,1500.0,Mumbai,Maharashtra,NetBanking
106481,,Priya,Headphones,Electronics,-1.0,1500.0,Mumbai,Maharashtra,NetBanking
106482,,John,Headphones,Electronics,3.0,,Guwahati,Assam,
106483,2024-04-15,John,iPhone,Electronics,4.0,49.0,,,Card
106484,2024-13-40,Sara,iPhone,Electronics,4.0,49.0,Guwahati,Assam,NetBanking
106485,2025-01-09,  Rahul  ,Desk,Furniture,-1.0,49.0,Delhi,Delhi,Cash
106486,2024-04-28,,Desk,Furniture,-1.0,,,,NetBanking
106487,,Sara,chair,Furniture,0.0,1500.0,Delhi,Delhi,
106488,2024-09-03,  Rahul  ,iPhone,Electronics,,199.99,,,Cash
106489,,  Rahul  ,Headphones,Electronics,,1500.0,,,
106490,,,iPhone,Electronics,0.0,,,,Card
106491,10/04/2024,  Rahul  ,Headphones,Electronics,2.0,-25.0,Delhi,Delhi,
106492,24/09/2024,Sara,Headphones,Electronics,-1.0,,,,NetBanking
106493,,,iPhone,Electronics,4.0,-25.0,,,Card
106494,04/11/2024,Amit,Desk,Furniture,0.0,1500.0,Bengaluru,Karnataka,Card
106495,2024-10-23,,Bottle,Home,2.0,199.99,Guwahati,Assam,
106496,2024-13-40,Amit,Chair,Furniture,2.0,999.5,,,
106497,25/08/2024,John,Bottle,Home,,,Mumbai,Maharashtra,NetBanking
106498,,,iPhone,Electronics,1.0,,Mumbai,Maharashtra,
106499,,Priya,Chair,Furniture,-1.0,999.5,,,
106500,,John,Laptop,Electronics,,,,,
106501,,Sara,iPhone,Electronics,3.0,999.5,Mumbai,Maharashtra,Card
106502,29/12/2024,Sara,Desk,Furniture,1.0,199.99,Bengaluru,Karnataka,
106503,2024-06-28,Priya,Bottle,Home,2.0,,Bengaluru,Karnataka,
106504,,,Laptop,Electronics,0.0,,,,Cash
106505,2024-13-40,Priya,Laptop,Electronics,3.0,,Delhi,Delhi,
106506,,John,Headphones,Electronics,0.0,999.5,Bengaluru,Karnataka,UPI
106507,2024-13-40,Priya,Laptop,Electronics,,1500.0,Delhi,Delhi,Cash
106508,,  Rahul  ,Headphones,Electronics,1.0,-25.0,Mumbai,Maharashtra,
106509,2024-13-40,  Rahul  ,iPhone,Electronics,3.0,1500.0,,,UPI
106510,,,Desk,Furniture,3.0,-25.0,Mumbai,Maharashtra,
106511,2024-13-40,John,Chair,Furniture,2.0,49.0,Guwahati,Assam,Cash
106512,,,Headphones,Electronics,1.0,1500.0,Bengaluru,Karnataka,
106513,23/03/2024,Priya,Bottle,Home,2.0,999.5,Bengaluru,Karnataka,NetBanking
106514,23/04/2025,,bottle,Home,0.0,49.0,Mumbai,Maharashtra,Card
106515,2025-01-14,Amit,Chair,Furniture,4.0,49.0,Delhi,Delhi,NetBanking
106516,15/10/2024,Priya,Headphones,Electronics,4.0,1500.0,,,Cash
106517,2024-07-12,John,Laptop,Electronics,2.0,-25.0,Guwahati,Assam,UPI
106518,2025-03-22,  Rahul  ,iPhone,Electronics,4.0,49.0,Mumbai,Maharashtra,
106519,2024-13-40,Amit,Bottle,Home,3.0,-25.0,Guwahati,Assam,
106520,2024-13-40,Sara,Bottle,Home,0.0,49.0,Delhi,Delhi,Card
106521,2024-13-40,Sara,iPhone,Electronics,1.0,49.0,Delhi,Delhi,
106522,,,Headphones,Electronics,-1.0,199.99,Guwahati,Assam,Card
106523,2024-13-40,Sara,laptop,Electronics,1.0,49.0,,,UPI
106524,2024-13-40,,desk,Furniture,-1.0,,,,NetBanking
106525,17/02/2025,Priya,iPhone,Electronics,-1.0,199.99,Mumbai,Maharashtra,UPI
106526,,  Rahul  ,Bottle,Home,-1.0,199.99,,,NetBanking
106527,2024-03-15,  Rahul  ,Headphones,Electronics,2.0,-25.0,,,NetBanking
106528,,,Headphones,Electronics,0.0,-25.0,,,Card
106529,2024-05-26,  Rahul  ,Laptop,Electronics,2.0,-25.0,,,Cash
106530,13/10/2024,John,Laptop,Electronics,0.0,199.99,Bengaluru,Karnataka,Card
106531,2024-13-40,Priya,Bottle,Home,3.0,1500.0,Mumbai,Maharashtra,NetBanking
106532,2024-13-40,John,desk,Furniture,,199.99,,,Card
106533,2024-08-23,  Rahul  ,Headphones,Electronics,3.0,49.0,Bengaluru,Karnataka,NetBanking
106534,,  Rahul  ,Bottle,Home,-1.0,49.0,Mumbai,Maharashtra,Cash
106535,2025-03-15,Priya,Chair,Furniture,2.0,199.99,Delhi,Delhi,UPI
106536,2024-07-19,,Headphones,Electronics,3.0,1500.0,Guwahati,Assam,Card
106537,,  Rahul  ,Bottle,Home,2.0,49.0,,,NetBanking
106538,2024-13-40,  Rahul  ,Chair,Furniture,0.0,49.0,Mumbai,Maharashtra,Cash
106539,,John,Bottle,Home,4.0,,,,NetBanking
106540,2024-13-40,,Headphones,Electronics,,199.99,Delhi,Delhi,Card
106541,2024-13-40,  Rahul  ,Headphones,Electronics,1.0,1500.0,,,
106542,14/01/2024,Priya,Bottle,Home,,199.99,Mumbai,Maharashtra,Cash
106543,11/12/2024,Amit,Chair,Furniture,2.0,49.0,Guwahati,Assam,
106544,25/01/2025,Sara,Laptop,Electronics,-1.0,,Bengaluru,Karnataka,
106545,04/01/2024,  Rahul  ,Laptop,Electronics,0.0,999.5,Delhi,Delhi,Card
106546,2024-13-40,Priya,iPhone,Electronics,0.0,199.99,,,Card
106547,2024-13-40,Priya,Headphones,Electronics,-1.0,999.5,Guwahati,Assam,
106548,2024-13-40,Priya,chair,Furniture,1.0,1500.0,,,UPI
106549,28/06/2024,John,Bottle,Home,,1500.0,,,Cash
106550,2024-13-40,Amit,Laptop,Electronics,3.0,999.5,Guwahati,Assam,UPI
106551,2024-11-13,Priya,Chair,Furniture,-1.0,49.0,,,
106552,2025-02-06,John,Laptop,Electronics,0.0,1500.0,,,NetBanking
106553,2024-05-09,,laptop,Electronics,,49.0,,,NetBanking
106554,2024-13-40,Priya,Desk,Furniture,4.0,,Delhi,Delhi,Cash
106555,,  Rahul  ,iPhone,Electronics,-1.0,,,,NetBanking
106556,2024-11-02,,Desk,Furniture,3.0,-25.0,,,Cash
106557,02/04/2024,Sara,iPhone,Electronics,1.0,,,,
106558,,,Desk,Furniture,1.0,-25.0,,,Card
106559,2024-13-40,,Headphones,Electronics,4.0,999.5,Delhi,Delhi,Cash
106560,12/02/2024,Sara,iPhone,Electronics,-1.0,49.0,Mumbai,Maharashtra,Cash
106561,,Amit,Chair,Furniture,4.0,199.99,Mumbai,Maharashtra,Cash
106562,16/08/2024,Priya,Desk,Furniture,0.0,999.5,,,
106563,,Amit,Bottle,Home,0.0,,Bengaluru,Karnataka,Cash
106564,2024-13-40,,Headphones,Electronics,-1.0,-25.0,Guwahati,Assam,Cash
106565,,,Bottle,Home,4.0,49.0,,,NetBanking
106566,,,iPhone,Electronics,2.0,-25.0,Bengaluru,Karnataka,NetBanking
106567,2025-02-18,Priya,Desk,Furniture,,-25.0,Bengaluru,Karnataka,Card
106568,2024-03-04,John,Bottle,Home,2.0,49.0,Guwahati,Assam,Cash
106569,2024-13-40,John,Desk,Furniture,,1500.0,Mumbai,Maharashtra,
106570,2024-01-04,Sara,Chair,Furniture,,49.0,Guwahati,Assam,UPI
106571,,Priya,Bottle,Home,0.0,1500.0,Mumbai,Maharashtra,Cash
106572,2024-13-40,John,desk,Furniture,2.0,,Delhi,Delhi,Cash
106573,2025-04-26,,Chair,Furniture,3.0,,Mumbai,Maharashtra,UPI
106574,2024-13-40,Priya,DESK,Furniture,2.0,,Delhi,Delhi,
106575,2024-09-08,Sara,LAPTOP,Electronics,1.0,1500.0,Guwahati,Assam,UPI
106576,2024-11-24,Amit,Chair,Furniture,3.0,,,,Cash
106577,2024-13-40,John,Laptop,Electronics,3.0,199.99,,,
106578,,  Rahul  ,Chair,Furniture,4.0,-25.0,Delhi,Delhi,UPI
106579,2025-04-03,Amit,Headphones,Electronics,3.0,999.5,,,
106580,2024-04-10,  Rahul  ,iPhone,Electronics,-1.0,999.5,Bengaluru,Karnataka,NetBanking
106581,2024-13-40,  Rahul  ,Laptop,Electronics,-1.0,,Guwahati,Assam,UPI
106582,2024-12-31,,Chair,Furniture,3.0,49.0,Mumbai,Maharashtra,
106583,2024-04-18,  Rahul  ,LAPTOP,Electronics,4.0,999.5,,,NetBanking
106584,,  Rahul  ,Bottle,Home,2.0,1500.0,Bengaluru,Karnataka,NetBanking
106585,2024-13-40,  Rahul  ,iPhone,Electronics,,49.0,Bengaluru,Karnataka,NetBanking
106586,25/08/2024,John,Laptop,Electronics,1.0,49.0,,,Card
106587,28/10/2024,Priya,iPhone,Electronics,3.0,49.0,,,Cash
106588,2024-13-40,,iPhone,Electronics,2.0,49.0,Bengaluru,Karnataka,Cash
106589,2024-08-03,,Headphones,Electronics,3.0,999.5,Bengaluru,Karnataka,UPI
106590,,,headphones,Electronics,-1.0,,,,Cash
106591,,John,Laptop,Electronics,-1.0,999.5,,,
106592,2024-13-40,  Rahul  ,Headphones,Electronics,-1.0,999.5,Mumbai,Maharashtra,Card
106593,2024-08-07,John,BOTTLE,Home,0.0,999.5,Guwahati,Assam,Card
106594,03/04/2024,  Rahul  ,Headphones,Electronics,,1500.0,,,Cash
106595,2024-13-40,,Chair,Furniture,2.0,-25.0,,,
106596,,Sara,Headphones,Electronics,3.0,199.99,Delhi,Delhi,Card
106597,,John,Headphones,Electronics,4.0,,,,
106598,11/08/2024,,Headphones,Electronics,-1.0,49.0,,,NetBanking
106599,2024-02-11,John,Chair,Furniture,1.0,999.5,Bengaluru,Karnataka,UPI
106600,,Sara,iPhone,Electronics,0.0,1500.0,,,Cash
106601,18/09/2024,Amit,iPhone,Electronics,3.0,1500.0,Guwahati,Assam,Cash
106602,30/12/2024,John,Chair,Furniture,,-25.0,,,Card
106603,2024-13-40,,Headphones,Electronics,3.0,999.5,Delhi,Delhi,Card
106604,2024-03-29,,Desk,Furniture,0.0,49.0,Delhi,Delhi,Cash
106605,02/05/2025,Priya,Chair,Furniture,0.0,,Mumbai,Maharashtra,UPI
106606,2024-01-09,Priya,Desk,Furniture,4.0,199.99,Guwahati,Assam,Card
106607,12/03/2024,Sara,Laptop,Electronics,1.0,1500.0,Delhi,Delhi,UPI
106608,24/04/2024,Amit,iPhone,Electronics,,-25.0,Bengaluru,Karnataka,Cash
106609,23/02/2025,John,Laptop,Electronics,2.0,,Delhi,Delhi,Card
106610,,John,Laptop,Electronics,3.0,999.5,Guwahati,Assam,Cash
106611,,Amit,Desk,Furniture,4.0,,,,UPI
106612,2025-01-24,,Laptop,Electronics,-1.0,49.0,Mumbai,Maharashtra,Cash
106613,20/07/2024,Sara,iPhone,Electronics,-1.0,1500.0,Delhi,Delhi,NetBanking
106614,,,Headphones,Electronics,2.0,999.5,Mumbai,Maharashtra,Card
106615,,Amit,Laptop,Electronics,4.0,199.99,Guwahati,Assam,
106616,,John,Laptop,Electronics,3.0,49.0,Guwahati,Assam,NetBanking
106617,04/01/2024,,Chair,Furniture,-1.0,,Delhi,Delhi,Cash
106618,,,Laptop,Electronics,2.0,199.99,,,
106619,,John,Bottle,Home,4.0,1500.0,Mumbai,Maharashtra,NetBanking
106620,2024-12-07,,Headphones,Electronics,,999.5,,,UPI
106621,2024-13-40,,Bottle,Home,,1500.0,Guwahati,Assam,UPI
106622,2024-13-40,,Headphones,Electronics,1.0,199.99,,,NetBanking
106623,2024-13-40,,Desk,Furniture,2.0,,Bengaluru,Karnataka,NetBanking
106624,,Sara,Laptop,Electronics,0.0,-25.0,,,NetBanking
106625,17/05/2024,John,Headphones,Electronics,0.0,1500.0,,,UPI
